Movie ID,budget,gross
M2489,17000000,72219395
M2490,17000000,82389560
M2491,12000000,71502303
M2492,17500000,19179969
M2493,300000,47000000
M2494,31000000,84961
M2495,17000000,37566230
M2496,17000000,70492685
M2497,17000000,35635046
M2498,20000000,45670855
M2499,17000000,37939782
M2500,170000000,172051787
M2501,17000000,30324946
M2502,17000000,27854896
M2503,15000000,41777564
M2504,17000000,22734486
M2505,17000000,44469602
M2506,,24708699
M2507,,21160089
M2508,17000000,64998368
M2509,34000000,19693891
M2510,17000000,16311763
M2511,17000000,12693621
M2512,4000000,15655665
M2513,17000000,11634458
M2514,17000000,27154426
M2515,9000000,
M2516,17000000,54239856
M2517,17000000,8662318
M2518,19000000,7156725
M2519,17000000,15681020
M2520,,7070459
M2521,17000000,6855137
M2522,,2694071
M2523,17000000,2315683
M2524,16000000,39825798
M2525,17000000,2000000
M2526,17000000,1569918
M2527,17000000,106869
M2528,17000000,273420
M2529,11000000,
M2530,17000000,
M2531,17000000,4930798
M2532,16500000,59847242
M2533,16800000,220914
M2534,16000000,39825798
M2535,15000000,43848100
M2536,16500000,42700000
M2537,16500000,18663911
M2538,16500000,11702090
M2539,15000000,13005485
M2540,16400000,95860116
M2541,16000000,127175354
M2542,16000000,92823600
M2543,16000000,54000000
M2544,15600000,68525609
M2545,16000000,52885587
M2546,15000000,44667095
M2547,16000000,42638165
M2548,16000000,45507053
M2549,16000000,39511038
M2550,18500000,6462576
M2551,16000000,40363530
M2552,13500000,37623143
M2553,,
M2554,35000000,33357476
M2555,16000000,28734552
M2556,16000000,37300107
M2557,17700000,27087695
M2558,15000000,30102717
M2559,8000000,23618786
M2560,16500000,26896744
M2561,15500000,23213577
M2562,25000000,
M2563,20000000,55461307
M2564,16000000,20627372
M2565,16000000,16346122
M2566,16000000,16204793
M2567,16000000,15427192
M2568,16000000,14792779
M2569,16000000,13998282
M2570,16000000,19057024
M2571,16000000,14108518
M2572,20000000,13854000
M2573,26000000,77324422
M2574,16000000,15500000
M2575,,11540112
M2576,16000000,
M2577,15000000,4734235
M2578,16000000,4839383
M2579,15000000,4193025
M2580,16000000,5900000
M2581,16000000,2849142
M2582,16000000,1686429
M2583,16000000,1984743
M2584,16000000,1666262
M2585,20000000,2319187
M2586,16000000,13922211
M2587,11000000,
M2588,15000000,23091
M2589,13000000,336467
M2590,16000000,2964
M2591,16000000,
M2592,16000000,
M2593,16000000,2428883
M2594,15600000,13571817
M2595,34000000,
M2596,,1554566
M2597,,508867
M2598,15500000,1181197
M2599,15300000,81525
M2600,15500000,7774730
M2601,14000000,234760500
M2602,18000000,285761243
M2603,11000000,167780960
M2604,22000000,177200000
M2605,15000000,176781728
M2606,15000000,128067808
M2607,15000000,130058047
M2608,15000000,138795342
M2609,15000000,111936400
M2610,,
M2611,15500000,317040
M2612,15000000,94175854
M2613,,
M2614,100000000,
M2615,14000000,91121452
M2616,10000000,69800000
M2617,,79900000
M2618,15000000,64001297
M2619,20000000,71588220
M2620,300000,47000000
M2621,15000000,61400000
M2622,15000000,101978840
M2623,9800000,56437947
M2624,15000000,73326666
M2625,15000000,55184721
M2626,15000000,50003300
M2627,17000000,54322273
M2628,15000000,47860214
M2629,15000000,47811275
M2630,15000000,
M2631,15000000,43022524
M2632,17000000,42672630
M2633,15000000,42919096
M2634,15000000,42592530
M2635,15000000,40064955
M2636,,39100956
M2637,10000000,44886089
M2638,16000000,37882551
M2639,7000000,40983001
M2640,37000000,20991497
M2641,15000000,35007180
M2642,15000000,35887263
M2643,16000000,34308901
M2644,15000000,33771174
M2645,15000000,6000000
M2646,15000000,33386128
M2647,15000000,37877959
M2648,15000000,32721635
M2649,15000000,31585300
M2650,15000000,30259652
M2651,125000000,163192114
M2652,16000000,30857814
M2653,15000000,30226144
M2654,15000000,35054909
M2655,15000000,29302097
M2656,15000000,29106737
M2657,15000000,28637507
M2658,15000000,30127963
M2659,14000000,32645546
M2660,15000000,27441122
M2661,15000000,28014536
M2662,15000000,33860010
M2663,15000000,26421314
M2664,15000000,24881000
M2665,15000000,23089926
M2666,15000000,26161406
M2667,11500000,22954968
M2668,15000000,26384919
M2669,15000000,22189039
M2670,15000000,20998709
M2671,15000000,20801344
M2672,14000000,21468807
M2673,15000000,19158074
M2674,20000000,18843314
M2675,15000000,20566327
M2676,15000000,20218921
M2677,15000000,17411331
M2678,15000000,21383298
M2679,15000000,24984868
M2680,15000000,16459004
M2681,15000000,15700000
M2682,15000000,15100000
M2683,15000000,14938570
M2684,15000000,17237244
M2685,15000000,14249005
M2686,15000000,12701880
M2687,,10353690
M2688,15000000,12801190
M2689,15000000,12549485
M2690,15000000,13766014
M2691,15000000,13034417
M2692,,11632420
M2693,15000000,12212417
M2694,15000000,11614236
M2695,20000000,13337299
M2696,15000000,10763469
M2697,15000000,11144518
M2698,15000000,15608545
M2699,15000000,10443316
M2700,15000000,10494147
M2701,15000000,9929000
M2702,15000000,10411980
M2703,,
M2704,15000000,17439163
M2705,15000000,9396487
M2706,15000000,9059588
M2707,16000000,9172810
M2708,15000000,8735529
M2709,20000000,8586376
M2710,15000000,8378141
M2711,,
M2712,15000000,8080116
M2713,15000000,7757130
M2714,15000000,9123834
M2715,15000000,6409206
M2716,15000000,6373693
M2717,15000000,7556708
M2718,15000000,5306447
M2719,15000000,5217498
M2720,15000000,5023275
M2721,15000000,4956401
M2722,15000000,4235837
M2723,20000000,4002955
M2724,15000000,7219578
M2725,,3525161
M2726,22000000,3247816
M2727,15000000,2412045
M2728,,
M2729,15000000,2203641
M2730,15000000,1953732
M2731,15000000,1954202
M2732,15000000,1294640
M2733,,
M2734,,819852
M2735,6000000,26435
M2736,12000000,1197786
M2737,7000000,529766
M2738,15000000,613556
M2739,15000000,353743
M2740,,502028
M2741,300000000,102055
M2742,,122288
M2743,9000000,
M2744,15000000,73548
M2745,15000000,
M2746,15000000,28870
M2747,25000000,22723
M2748,15000000,20380
M2749,,
M2750,20000000,
M2751,7000000,
M2752,15000000,
M2753,15000000,
M2754,15000000,
M2755,15000000,
M2756,14600000,70906973
M2757,14800000,66009973
M2758,14500000,46338728
M2759,10000000,7691700
M2760,14500000,
M2761,14400000,101157447
M2762,14200000,74205
M2763,15000000,141319195
M2764,14000000,156645693
M2765,14000000,178406268
M2766,,
M2767,15800000,109306210
M2768,15000000,
M2769,14000000,70001698
M2770,15000000,68856263
M2771,15000000,51527787
M2772,14000000,49122319
M2773,14000000,
M2774,14000000,61356221
M2775,14000000,46800000
M2776,,
M2777,14000000,38048637
M2778,14000000,34700000
M2779,,35010192
M2780,14000000,34793160
M2781,14000000,30628981
M2782,13000000,29959436
M2783,14000000,25571351
M2784,14000000,27515786
M2785,14000000,25482931
M2786,20000000,19900000
M2787,14000000,
M2788,14000000,16298046
M2789,14000000,15549702
M2790,14000000,15483540
M2791,14000000,20246959
M2792,14000000,15062898
M2793,12000000,14348123
M2794,8500000,15171475
M2795,14000000,
M2796,14000000,13640000
M2797,,12550242
M2798,11000000,12610731
M2799,15000000,47811275
M2800,14000000,11204499
M2801,14000000,10397365
M2802,14000000,9402410
M2803,,5990075
M2804,26000000,5459824
M2805,24000000,5108820
M2806,14000000,4741987
M2807,14000000,4291965
M2808,14000000,3100650
M2809,14000000,2474000
M2810,,2656324
M2811,14000000,1000000
M2812,8200000,3958500
M2813,,403649
M2814,103000000,274299
M2815,12000000,
M2816,15000000,183088
M2817,14000000,46495
M2818,,
M2819,14000000,1752214
M2820,14000000,83025853
M2821,125000000,190871240
M2822,12000000,56631572
M2823,13500000,15854988
M2824,14000000,12282677
M2825,,447093
M2826,13500000,7060876
M2827,15000000,14989761
M2828,,687081
M2829,,
M2830,13500000,5501940
M2831,10000000,2086345
M2832,,2605039
M2833,13000000,123922370
M2834,13400000,163591
M2835,13000000,73000942
M2836,13000000,106952327
M2837,100000000,58607007
M2838,13000000,57300000
M2839,13000000,91038276
M2840,7000000,49369900
M2841,13000000,61693523
M2842,13000000,46729374
M2843,13000000,44726644
M2844,13000000,44134898
M2845,12500000,48637684
M2846,16000000,38176108
M2847,13000000,28972187
M2848,8200000,27979400
M2849,17000000,54257433
M2850,13000000,23947
M2851,13000000,60008303
M2852,13000000,49121934
M2853,18000000,27141959
M2854,13000000,27052167
M2855,13000000,26539321
M2856,13000000,28501605
M2857,13200000,52543632
M2858,18000000,25592632
M2859,15000000,25440971
M2860,13000000,22858926
M2861,6000000,22235901
M2862,13000000,38916903
M2863,14000000,16929123
M2864,19000000,13753931
M2865,13000000,10996440
M2866,13000000,8026971
M2867,13000000,14677654
M2868,13000000,9975684
M2869,13000000,7881335
M2870,13000000,6241697
M2871,,
M2872,13000000,5871603
M2873,13000000,16574731
M2874,13000000,5002310
M2875,13000000,4919896
M2876,13000000,25675765
M2877,13000000,4857376
M2878,13000000,3169424
M2879,13000000,18004225
M2880,100000000,3058380
M2881,11000000,3074838
M2882,13000000,2104000
M2883,26000000,28501651
M2884,13000000,1172769
M2885,13000000,17738570
M2886,3000000,1200000
M2887,13000000,1150403
M2888,20000000,403932
M2889,8495000,1712111
M2890,13000000,1024175
M2891,13000000,301305
M2892,13000000,51872378
M2893,12620000,31662
M2894,13000000,28399192
M2895,13000000,2035566
M2896,12500000,
M2897,12500000,21078145
M2898,12500000,14060950
M2899,13000000,12281500
M2900,3660000,
M2901,12500000,10725228
M2902,13000000,214966
M2903,18000000,
M2904,16000000,11956207
M2905,,
M2906,12000000,5949693
M2907,12500000,9030581
M2908,12800000,4157491
M2909,16000000,1508689
M2910,12500000,1227324
M2911,15000000,4360548
M2912,10500000,26589953
M2913,15000000,1039869
M2914,12500000,48092846
M2915,12800000,1110186
M2916,12500000,1089445
M2917,8000000,204565000
M2918,8000000,260000000
M2919,11000000,101736215
M2920,9600000,71442
M2921,25000000,79817937
M2922,12000000,91547205
M2923,12000000,75074950
M2924,11000000,78900000
M2925,12000000,72217000
M2926,12000000,79568000
M2927,12000000,65500000
M2928,12000000,70011073
M2929,12000000,65269010
M2930,12000000,63071133
M2931,12000000,39647595
M2932,12000000,38087366
M2933,12000000,64572496
M2934,12000000,30400000
M2935,5000000,42365600
M2936,12000000,37188667
M2937,12000000,54724272
M2938,12000000,
M2939,12000000,31597131
M2940,12000000,31691811
M2941,12000000,31397498
M2942,12000000,31179516
M2943,12000000,31155435
M2944,12000000,27281507
M2945,150000000,167007184
M2946,12000000,25776062
M2947,12000000,25240988
M2948,12000000,124868837
M2949,12000000,22905674
M2950,12000000,25277561
M2951,12000000,
M2952,12000000,21133087
M2953,,
M2954,12000000,37707719
M2955,9000000,18761993
M2956,12000000,
M2957,12000000,18595716
M2958,12000000,31990064
M2959,,17321573
M2960,12000000,17613460
M2961,13000000,21088568
M2962,12000000,17292381
M2963,12000000,16300302
M2964,12000000,27829874
M2965,,13960203
M2966,12000000,12902790
M2967,,21520719
M2968,,12796277
M2969,12000000,
M2970,,11634362
M2971,14000000,11433134
M2972,107000000,22406362
M2973,12000000,10198766
M2974,12000000,15294553
M2975,100000000,11041228
M2976,12000000,7918283
M2977,12000000,22331028
M2978,12000000,8134217
M2979,10000000,6982680
M2980,8000000,6739141
M2981,12000000,5542025
M2982,12000000,5032496
M2983,12000000,6754898
M2984,12000000,4922166
M2985,12000000,4903000
M2986,12000000,4717455
M2987,12000000,3148482
M2988,12000000,2326407
M2989,12215500000,2201412
M2990,12000000,
M2991,12000000,2060953
M2992,12000000,3950294
M2993,9200000,2835886
M2994,12000000,1779284
M2995,12000000,1702277
M2996,12000000,261481
M2997,12000000,1506998
M2998,12000000,860002
M2999,12000000,548934
M3000,10000000,447750
M3001,12000000,333976
M3002,12000000,141853
M3003,8000000,303439
M3004,,793352
M3005,12000000,214202
M3006,2500000000,195888
M3007,12000000,175370
M3008,,190666
M3009,7500000,
M3010,12000000,119922
M3011,135000000,177343675
M3012,,
M3013,12000000,
M3014,20000000,17149
M3015,12000000,
M3016,12000000,14616
M3017,12000000,91443253
M3018,6000000,30093107
M3019,12000000,
M3020,11500000,57469179
M3021,11900000,48856
M3022,11500000,
M3023,12000000,
M3024,11000000,148170000
M3025,11000000,460935665
M3026,11500000,35537564
M3027,11000000,111722000
M3028,,10230
M3029,11000000,90556401
M3030,25000000,93571803
M3031,,72755517
M3032,11000000,52929168
M3033,11000000,50461335
M3034,12000000,
M3035,11000000,49797148
M3036,13500000,
M3037,13000000,46563158
M3038,11000000,41227069
M3039,11000000,39025000
M3040,10500000,38201895
M3041,11000000,27669413
M3042,11000000,
M3043,11000000,37766350
M3044,11000000,23978402
M3045,12000000,21370057
M3046,11000000,
M3047,12000000,4884663
M3048,11000000,38317535
M3049,11000000,
M3050,11000000,13903262
M3051,11000000,13592872
M3052,11000000,18381787
M3053,11000000,13558739
M3054,11000000,13103828
M3055,11000000,33305037
M3056,11000000,10214647
M3057,13000000,11501093
M3058,11000000,4814244
M3059,11000000,9170214
M3060,17000000,4068087
M3061,11000000,3753806
M3062,11000000,3034181
M3063,11000000,2832826
M3064,11000000,13214255
M3065,5000000,16017403
M3066,11000000,2807854
M3067,11000000,
M3068,,540085
M3069,11000000,352786
M3070,10700000,76600000
M3071,12000000,
M3072,10800000,56729973
M3073,,
M3074,11000000,
M3075,15000000,399879
M3076,700000000,3275443
M3077,14000000,18535191
M3078,7000000,23838
M3079,10600000,22160085
M3080,12000000,56715371
M3081,10500000,434949459
M3082,10000000,11043445
M3083,12500000,
M3084,10500000,125169
M3085,,
M3086,,1165104
M3087,11000000,1066555
M3088,10818775,5669081
M3089,11000000,
M3090,10000000,138339411
M3091,11000000,
M3092,10000000,80150343
M3093,10000000,85300000
M3094,10000000,68353550
M3095,10000000,78845130
M3096,10000000,63319509
M3097,10000000,47536959
M3098,10000000,63270259
M3099,10000000,55865715
M3100,6000000,63231524
M3101,13800000,52293982
M3102,10000000,
M3103,10000000,50752337
M3104,10000000,110175871
M3105,12000000,38624000
M3106,10000000,37470017
M3107,10000000,40485039
M3108,10000000,16800000
M3109,10000000,46377022
M3110,23000000,36696761
M3111,12305523,36200000
M3112,10000000,
M3113,10000000,35794166
M3114,10000000,33583175
M3115,20000000,32983713
M3116,10000000,52200504
M3117,10000000,33000000
M3118,6000000,30093107
M3119,10000000,32101000
M3120,9000000,31487293
M3121,10000000,30651422
M3122,10000000,30306281
M3123,10000000,29500000
M3124,17000000,30050028
M3125,10000000,29392418
M3126,8500000,28563926
M3127,12000000,28435406
M3128,10000000,25339117
M3129,10000000,25600000
M3130,65000000,
M3131,10000000,
M3132,10000000,27736779
M3133,17000000,24397469
M3134,10000000,20384136
M3135,10000000,25464480
M3136,10000000,20338609
M3137,10000000,18272447
M3138,10000000,
M3139,,17378977
M3140,9000000,17096053
M3141,10000000,21371425
M3142,10000000,33071558
M3143,10000000,17655201
M3144,25000000,16247775
M3145,10000000,16153600
M3146,10000000,16033556
M3147,11000000,16667084
M3148,12600000,15417771
M3149,10000000,
M3150,30000000,15156200
M3151,10000000,21589307
M3152,10000000,20339754
M3153,10000000,28873374
M3154,,15102127
M3155,3000000,13684949
M3156,6400000,14597405
M3157,10000000,12570442
M3158,10000000,12514138
M3159,5000000,43771291
M3160,10000000,11703287
M3161,22000000,11560259
M3162,10000000,10824921
M3163,10000000,10561238
M3164,10000000,14479776
M3165,10000000,9801782
M3166,10000000,8070311
M3167,10000000,
M3168,10000000,8460995
M3169,10000000,8111360
M3170,6000000,8828771
M3171,100000000,67631157
M3172,10000000,7563670
M3173,10000000,6619173
M3174,,6857503
M3175,,
M3176,7500000,6712241
M3177,10000000,6842058
M3178,10000000,6491350
M3179,10000000,9473382
M3180,10000000,6197866
M3181,10000000,6044618
M3182,10000000,7764027
M3183,,5998971
M3184,10000000,
M3185,9000000,21569041
M3186,16000000,4356743
M3187,10000000,5484375
M3188,10000000,5348317
M3189,10000000,4244155
M3190,10000000,5004648
M3191,10000000,3333823
M3192,11500000,3275585
M3193,9000000,3193102
M3194,6500000,54557348
M3195,10000000,3041803
M3196,10000000,3060858
M3197,10000000,1055654
M3198,10000000,2331318
M3199,10000000,2185266
M3200,10000000,26583369
M3201,14000000,800000
M3202,10000000,7574066
M3203,10000000,1754319
M3204,8000000,1641788
M3205,10000000,1631839
M3206,10000000,1309849
M3207,10000000,1939441
M3208,,447093
M3209,10000000,
M3210,10000000,1276984
M3211,11000000,1987762
M3212,5000000,1474508
M3213,10000000,1011054
M3214,10000000,900926
M3215,10000000,866778
M3216,,836641
M3217,10000000,598645
M3218,10000000,578527
M3219,10000000,488872
M3220,10000000,365734
M3221,60000000,231417
M3222,5000000,3093491
M3223,,244465
M3224,,756452
M3225,4000000,228524
M3226,10000000,226792
M3227,,221210
M3228,5000000,136432
M3229,10000000,131617
M3230,,152857
M3231,6200000,126247
M3232,,82739
M3233,10000000,169379
M3234,10000000,
M3235,10000000,15447
M3236,10000000,19348
M3237,8000000,100503
M3238,5000000,92900
M3239,,140987
M3240,10000000,
M3241,,
M3242,10000000,5561
M3243,10000000,3607
M3244,,
M3245,6500000,70527
M3246,10000000,
M3247,10000000,
M3248,6000000,
M3249,10000000,
M3250,10000000,
M3251,10000000,11835
M3252,10000000,
M3253,10000000,
M3254,10000000,
M3255,10000000,
M3256,10000000,128486
M3257,10000000,
M3258,10000000,
M3259,,16025394
M3260,9600000,2483955
M3261,9500000,57176582
M3262,10000000,
M3263,9500000,43100000
M3264,10000000,
M3265,8900000,225377
M3266,10500000,14114488
M3267,9500000,
M3268,9400000,46300000
M3269,,12899702
M3270,9300000,
M3271,,113155
M3272,6000000,2600000
M3273,10000000,
M3274,600000000,1602466
M3275,7400000,3029870
M3276,8500000,
M3277,7217600,3047539
M3278,11000000,78900000
M3279,83532,30859000
M3280,10000000,3571735
M3281,9000000,50000000
M3282,9000000,63600000
M3283,10000000,
M3284,,
M3285,9000000,36049108
M3286,9000000,34074895
M3287,9000000,33244684
M3288,9000000,24530513
M3289,9000000,71519230
M3290,9000000,20035310
M3291,9000000,18225165
M3292,20000000,17804273
M3293,8000000,16938179
M3294,,90400000
M3295,9000000,16235293
M3296,,11827301
M3297,9000000,10161099
M3298,,6610326
M3299,,6126237
M3300,8500000,6047856
M3301,9000000,4681503
M3302,8000000,4350774
M3303,,3420871
M3304,,
M3305,9000000,
M3306,9000000,2955039
M3307,9000000,1530535
M3308,9000000,4881867
M3309,,1043487
M3310,,770629
M3311,9000000,11860839
M3312,400000000,454255
M3313,9000000,349618
M3314,,
M3315,9000000,112935
M3316,9000000,883887
M3317,11400000,13751
M3318,19000000,
M3319,45000000,145109
M3320,9000000,1046166
M3321,,
M3322,,2874
M3323,9000000,
M3324,8800000,174635000
M3325,,
M3326,8800000,
M3327,9000000,
M3328,,171320
M3329,8600000,14373825
M3330,,
M3331,9000000,162
M3332,,32222567
M3333,7000000,39462438
M3334,8500000,29200000
M3335,8500000,21564616
M3336,9000000,
M3337,60000000,
M3338,8000000,14879556
M3339,,13569248
M3340,8500000,34017854
M3341,22000000,4273372
M3342,9000000,
M3343,8000000,
M3344,8500000,4440055
M3345,12000000,4018695
M3346,8200000,80000000
M3347,9000000,6262942
M3348,8000000,1997807
M3349,,1207007
M3350,,1829142
M3351,,3827466
M3352,8000000,90800000
M3353,7623000,
M3354,8500000,140244
M3355,8300000,
M3356,8000000,107930000
M3357,,76657000
M3358,8500000,32279955
M3359,8550000,4992159
M3360,8200000,163214286
M3361,8000000,69800000
M3362,8000000,59889948
M3363,8000000,52287414
M3364,8000000,45063889
M3365,8000000,40066497
M3366,8000000,36500000
M3367,8000000,27362712
M3368,8000000,34746109
M3369,8000000,34963967
M3370,8000000,25926543
M3371,8000000,
M3372,8000000,26049082
M3373,8000000,
M3374,,
M3375,8000000,22551000
M3376,7000000,22800000
M3377,,
M3378,8000000,18090181
M3379,8000000,17843379
M3380,,18811135
M3381,8000000,17278980
M3382,8000000,16699684
M3383,50000000,50815288
M3384,7000000,15047419
M3385,5000000,14015786
M3386,8000000,
M3387,8000000,10269307
M3388,8300000,
M3389,8000000,17536788
M3390,8000000,58401464
M3391,,8880705
M3392,8000000,8279017
M3393,8000000,10106233
M3394,8000000,
M3395,8000000,4692814
M3396,8000000,5018450
M3397,,25967000
M3398,,
M3399,8000000,3442820
M3400,10000000,3205244
M3401,8000000,3076425
M3402,8000000,2275557
M3403,8000000,1789892
M3404,8000000,6350058
M3405,7200000,1094798
M3406,8000000,1071240
M3407,8000000,532190
M3408,8000000,
M3409,6500000,686383
M3410,8000000,16168741
M3411,8000000,568695
M3412,8000000,398420
M3413,,
M3414,8000000,336456
M3415,,146083
M3416,8000000,298110
M3417,8000000,127144
M3418,8000000,117190
M3419,8000000,108662
M3420,,
M3421,8000000,53481
M3422,50000000,23106
M3423,8000000,52961
M3424,1100000000,439162
M3425,22000000,
M3426,8000000,
M3427,8000000,
M3428,,50000
M3429,7900000,671240
M3430,8000000,
M3431,,10105505
M3432,,
M3433,10000000,882290
M3434,8000000,
M3435,7500000,106593296
M3436,7500000,43490057
M3437,7500000,32333860
M3438,7700000,
M3439,6500000,24792061
M3440,10000000,17544812
M3441,4500000,12574715
M3442,,10281585
M3443,7500000,5100000
M3444,7500000,10460089
M3445,7500000,4239767
M3446,7500000,4131640
M3447,7500000,3347439
M3448,8000000,10814185
M3449,,533344
M3450,50000000,206400
M3451,7500000,197148
M3452,7500000,
M3453,6500000,54557348
M3454,8000000,3014541
M3455,7500000,
M3456,6000000,872643
M3457,7300000,4443403
M3458,12000000,
M3459,5000000,
M3460,7000000,1330827
M3461,7300000,1818681
M3462,258000000,336530303
M3463,7500000,12610552
M3464,7500000,143492840
M3465,7500000,
M3466,7200000,43800000
M3467,6000000,134821952
M3468,4000000,94900000
M3469,7500000,32391374
M3470,7000000,40158000
M3471,7000000,113709992
M3472,11000000,32131483
M3473,7000000,35400000
M3474,5000000,34099640
M3475,,31973840
M3476,6600000,37295394
M3477,105000000,144812796
M3478,7500000,31501218
M3479,7000000,28747570
M3480,7000000,25625110
M3481,20000000,403932
M3482,,
M3483,9000000,25000000
M3484,13000000,21000000
M3485,7000000,20257000
M3486,3500000,26005908
M3487,,18642318
M3488,7000000,15818967
M3489,7000000,14891000
M3490,7000000,16901126
M3491,2300000,
M3492,7000000,17474107
M3493,7000000,14003141
M3494,200000000,304360277
M3495,7000000,12583510
M3496,350000,
M3497,7000000,9190525
M3498,7500000,9176553
M3499,7000000,9094451
M3500,7000000,14612840
M3501,7000000,9166863
M3502,7000000,8373585
M3503,7000000,7292175
M3504,7000000,6601079
M3505,6000000,6165429
M3506,7000000,5694308
M3507,7000000,5430822
M3508,,
M3509,7000000,4720371
M3510,,
M3511,7000000,2921738
M3512,7000000,2344847
M3513,7000000,7455447
M3514,7000000,2148212
M3515,7000000,2062066
M3516,7000000,1654367
M3517,7000000,1738692
M3518,,2209479
M3519,7000000,1889522
M3520,7000000,
M3521,4825000,1110286
M3522,9000000,1000000
M3523,50000000,700000
M3524,7000000,1768416
M3525,,1425993
M3526,10000000,306715
M3527,7000000,382946
M3528,,518134
M3529,3500000,236266
M3530,7000000,196067
M3531,7000000,532988
M3532,7000000,453079
M3533,7000000,
M3534,7000000,46451
M3535,7000000,233103
M3536,7000000,
M3537,7000000,
M3538,7000000,
M3539,7000000,
M3540,7000000,
M3541,6900000,41400000
M3542,,
M3543,6900000,7993039
M3544,7000000,
M3545,8700000,
M3546,7000000,
M3547,15000000,927107
M3548,6800000,49526
M3549,6800000,10696
M3550,6900000,31607598
M3551,6800000,6857096
M3552,5000000,223878
M3553,,828
M3554,4000000,8060
M3555,6500000,84263837
M3556,6500000,110029
M3557,6000000,57504069
M3558,6500000,54215416
M3559,,
M3560,6500000,31899000
M3561,6500000,24103594
M3562,6500000,16842303
M3563,6500000,13367101
M3564,6500000,
M3565,6500000,10149779
M3566,7000000,6173485
M3567,6500000,4000304
M3568,4000000,2338695
M3569,6500000,2024854
M3570,6500000,2268296
M3571,6500000,1029017
M3572,6500000,64148
M3573,6500000,66637
M3574,6500000,
M3575,4500000,871577
M3576,6500000,38400000
M3577,4800000,4063859
M3578,10000000,449558
M3579,4000000,
M3580,,
M3581,6000000,2122561
M3582,6000000,181360000
M3583,6000000,137963328
M3584,6000000,119078393
M3585,6000000,102308900
M3586,6000000,102300000
M3587,6000000,54800000
M3588,110000000,24004159
M3589,6000000,43650000
M3590,6000000,39800000
M3591,6000000,27457409
M3592,6000000,25047631
M3593,6000000,23272306
M3594,8000000,22168359
M3595,6000000,21005329
M3596,6000000,26236603
M3597,8000000,20400000
M3598,6000000,18621249
M3599,6000000,25244700
M3600,6500000,14545844
M3601,6000000,13235267
M3602,,12674183
M3603,,17508936
M3604,6000000,12793213
M3605,,
M3606,9000000,11883495
M3607,6000000,11797927
M3608,6000000,17605861
M3609,3000000,11642254
M3610,5000000,9203192
M3611,6000000,7518876
M3612,6000000,8596914
M3613,6000000,6851636
M3614,6000000,11434867
M3615,6000000,5895238
M3616,6000000,6670712
M3617,6000000,5359774
M3618,6500000,4693919
M3619,6000000,4859475
M3620,,4595000
M3621,6000000,4542775
M3622,6000000,3588432
M3623,6000000,4394936
M3624,,
M3625,6000000,3029081
M3626,6000000,3273588
M3627,,
M3628,6000000,2207975
M3629,6000000,2025238
M3630,,1028337
M3631,6244087,
M3632,6000000,2077046
M3633,6000000,
M3634,,267194
M3635,6000000,869325
M3636,6000000,399611
M3637,,181798
M3638,6000000,115862
M3639,6000000,1346503
M3640,6000000,117560
M3641,6000000,54606
M3642,7840000,
M3643,6000000,36497
M3644,,23807
M3645,6000000,
M3646,8600000,
M3647,,
M3648,12000000,65804
M3649,6000000,
M3650,6000000,
M3651,,
M3652,5952000,
M3653,5300000,3895664
M3654,6000000,20200
M3655,50000000,31874869
M3656,4000000,542860
M3657,6000000,
M3658,6700000,
M3659,,15059
M3660,200000000,11905519
M3661,,69582
M3662,,
M3663,3500159,32541719
M3664,5600000,3064356
M3665,5600000,7009668
M3666,,352684
M3667,5600000,27024
M3668,,531806
M3669,5500000,159600000
M3670,5500000,58800000
M3671,5500000,50382128
M3672,5500000,35811509
M3673,3000000,24475193
M3674,5500000,
M3675,7000000,6200756
M3676,5500000,1292119
M3677,,
M3678,5500000,3629758
M3679,5000000,6239558
M3680,5000000,1056102
M3681,6500000,27545445
M3682,5500000,56007
M3683,3850000,611709
M3684,,753501
M3685,5500000,22770
M3686,,2197331
M3687,,
M3688,9000000,27445
M3689,5250000,766487
M3690,,18434
M3691,30300000,1196752
M3692,4000000,
M3693,6000000,795126
M3694,5500000,
M3695,5100000,
M3696,,563699
M3697,5000000,83574831
M3698,4000000,87025093
M3699,15000000,71897215
M3700,5000000,64267897
M3701,4900000,56536016
M3702,5000000,104007828
M3703,5000000,50820940
M3704,4500000,44793200
M3705,5000000,43771291
M3706,5000000,44456509
M3707,5000000,53884821
M3708,5000000,36000000
M3709,5000000,
M3710,8500000,34872293
M3711,4500000,34468224
M3712,5000000,
M3713,5000000,32453345
M3714,5000000,
M3715,5000000,27296514
M3716,3300000,25799043
M3717,9000000,25530884
M3718,5000000,27689474
M3719,5000000,24138847
M3720,5000000,21994911
M3721,5000000,21501098
M3722,5000000,19281235
M3723,3500000,
M3724,5000000,19421271
M3725,5000000,20733485
M3726,5000000,
M3727,5000000,24809547
M3728,,19097994
M3729,4500000,23031390
M3730,5000000,16017403
M3731,5000000,21197315
M3732,5000000,17382982
M3733,6000000,14821531
M3734,5000000,18656400
M3735,5000000,
M3736,5000000,
M3737,5000000,14343976
M3738,5000000,241437427
M3739,5000000,14123773
M3740,5000000,15126948
M3741,2000000,13622333
M3742,4000000,13464388
M3743,5000000,13350177
M3744,5000000,13269963
M3745,5000000,17768000
M3746,5000000,12947763
M3747,5000000,14100000
M3748,5000000,12200000
M3749,5000000,17683670
M3750,8000000,12055108
